,Person
757,"दिनेश कुमार नारायण
"
758,"राहुल द्रविण
"
759,"इलयाराजा
"
760,"बलदेव कुमार
"
761,"अजीत वाडेकर
"
762,"विष्णु वर्धन
"
763,"सुभाष चन्द्र बोस
"
764,"पुरुषोत्तम दास टंडन
"
765,"वेंकइया नायडू
"
766,"ममूटी
"
767,"शमशेर जंग बहादुर राणा
"
768,"एन.टी. रामाराव
"
769,"अशोक कुमार मल्होत्रा
"
770,"गुरदास मान
"
771,"सुमित्रा नन्दन पन्त
"
772,"आँद्रे अगासी
"
773,"सरफ़राज नवाज़
"
774,"कबीर बेदी
"
775,"बालेश्वर राय
"
776,"करन कपूर
"
777,"रामानन्ददायक सिन्हा
"
778,"लीलावती नारायण
"
779,"देवाशीष मोहंती
"
780,"ऋषि कपूर
"
781,"त्रिभुवन प्रसाद सिंह
"
782,"लता मंगेशकर
"
783,"आर.डब्ल्यू. एंडरसन
"
784,"गौरी शंकर प्रसाद
"
785,"करन कपूर
"
786,"हरभजन सिंह
"
787,"बलविंदर संधू
"
788,"गिरिजा शर्मा
"
789,"सुभाष चन्द्र बोस
"
790,"रामचन्द्र प्रसाद
"
791,"मथुरा चौधरी
"
792,"रामाशंकर सिंह
"
793,"अशोक कुमार मल्होत्रा
"
794,"ज़ाकिर हुसैन
"
795,"सीता राम येचुरी
"
796,"इंज़माम-उल- हक
"
797,"एलन डोनाल्ड
"
798,"मल्लिकार्जुन मंसूर
"
799,"शहीदा मल्लिक
"
800,"नित्यदेव प्रसाद
"
801,"भागवत प्रसाद सिंह
"
802,"सरदार सिंह
"
803,"ख्वाज़ा मोईनुद्दीन चिश्ती
"
804,"सीताराम कर्ण
"
805,"ई कुजूर
"
806,"शत्रुघ्न सिन्हा
"
807,"फ़ारुक इंजिनियर
"
808,"लिओनार्ड डि कैपरियो
"
809,"नमिता भट्टाचार्या
"
810,"सुरजीत सिंह बरनाला
"
811,"गौरी शंकर प्रसाद
"
812,"एम.जी.रामचंद्रन
"
813,"जयमंगल शर्मा
"
814,"उर्मिला देवी
"
815,"अटल बिहारी वाजपेयी
"
816,"चंद्रशेखर
"
817,"कुमार गौरीशंकर सिन्हा
"
818,"ज़ाकिर हुसैन
"
819,"बद्री नारायण राम
"
820,"आसिफ़ मसूद करीम
"
821,"मनोरमा श्रीवास्तव
"
822,"देवेन्द्र विष्ट
"
823,"विधु विनोद चोपड़ा
"
824,"सुरजीत सिंह बरनाला
"
825,"हरिनारायण झा
"
826,"वराहगिरी वेंकटगिरी
"
827,"माइकल जैक्सन
"
828,"सनत जयसूर्या
"
829,"सुमित्रा नन्दन पन्त
"
830,"एम.जी.रामचंद्रन
"
831,"कपिल देव
"
832,"माइकल अर्थटन
"
833,"देवेन्द्र विष्ट
"
834,"निरंजन प्रसाद सिन्हा
"
835,"मोहम्मद अली जिन्ना
"
836,"नीलम संजीवा रेड्डी
"
837,"गौरीशंकर प्रसाद शर्मा
"
838,"बालेश्वर राय
"
839,"जैकी चेन
"
840,"जयमंगल शर्मा
"
841,"इंदिरा गांधी
"
842,"कलानन्द झा
"
843,"पुरुषोत्तम दास टंडन
"
844,"एलन डोनाल्ड
"
845,"अमजद खान
"
846,"चन्द्रेश्वर शर्मा
"
847,"विरेन्द्र सिंह
"
848,"मनोज कुमार
"
849,"अकरम खान
"
850,"विष्णुदेव शर्मा
"
851,"सीता राम येचुरी
"
852,"रिचर्ड हेडली
"
853,"वाणी प्रसाद
"
854,"महेश्वर प्रसाद सिंह
"
855,"विमला राय
"
856,"संदीप पाटिल
"
857,"शाहरुख खान
"
858,"अंशुमन गायकवाड़
"
859,"चन्द्रप्रभा सिंह
"
860,"येसुदास
"
861,"रामानन्द सिंह
"
862,"फख़रुद्दीन अली अहमद
"
863,"कोटा श्रीनिवास राव कोवन्डमानी
"
864,"अभिनव बिन्द्रा
"
865,"रीझन नाग
"
866,"चक्रवर्ती राजगोपालाचारी
"
867,"शंकर दयाल शर्मा
"
868,"पलटू चौधरी
"
869,"प्रभाकर प्रसाद सिन्हा
"
870,"कपिलदेव सिंह
"
871,"संदीप पाटिल
"
872,"अनिल कुम्बले
"
873,"देवकीनन्दन प्रसाद
"
874,"आशीष आनंद कपूर
"
875,"सआदत अली मन्टो
"
876,"गुरुदयाल सिंह ढ़िल्लन
"
877,"गुलशन ग्रोवर
"
878,"मोहसिन खान
"
879,"विष्णु सखाराम खाण्डेकर
"
880,"सदगोपन रमेश
"
881,"कमल हासन
"
882,"मासूम रजा
"
883,"सूर्य बहादुर थापा
"
884,"सनत जयसूर्या
"
885,"ग्राहम गूच
"
886,"जीतेन्द्र प्रसाद सिंह
"
887,"सैयद अब्दूल क्युम
"
888,"टीनू आनंद
"
889,"मो. तुफैल
"
890,"श्रीकांत
"
891,"जैकी श्रॉफ़
"
892,"रोनाल्ड रीगन
"
893,"शमशेर जंग बहादुर राणा
"
894,"अल्लू रामालिंगाइह
"
895,"अरविंद डिसिल्वा
"
896,"जयकान्त झा
"
897,"मुरली मनोहर जोशी
"
898,"प्रभु देवा
"
899,"प्रभाकर प्रसाद सिन्हा
"
900,"नागेन्द्र प्रसाद मिश्र
"
901,"जियाउलहक
"
902,"गैरी क्रिस्टेन
"
903,"गणेश पाठक
"
904,"अर्जुन सिंह
"
905,"किशोर कुमार
"
906,"पंडित शिव कुमार शर्मा
"
907,"प्रभु देवा
"
908,"अजीत वाडेकर
"
909,"राधिका देवी
"
910,"सूर्य बहादुर थापा
"
911,"ब्रायन लारा
"
912,"हरि मोहन प्रसाद
"
913,"परमानन्द सिंह
"
914,"तुलसी गिरी
"
915,"वाणी प्रसाद
"
916,"रमेश राघव
"
917,"चेतन शर्मा
"
918,"शत्रुघ्न सिन्हा
"
919,"ध्रुव चन्द्र दास
"
920,"तकीउद्दीन
"
921,"चार्ली चैप्लिन
"
922,"अमर्त्य कुमार सेन
"
923,"हजारी प्रसाद द्विवेदी
"
924,"गौरीनंदन तिवारी
"
925,"सावित्री प्रसाद सिन्हा
"
926,"जितेन्द्र नारायण ठाकुर
"
927,"अल्लू रामालिंगाइह
"
928,"गुरुदयाल सिंह ढ़िल्लन
"
929,"कृष्णकांत अवस्थी
"
930,"जयमंगल शर्मा
"
931,"सुबोध बिहारी सहाय
"
932,"कालूविथर्ना
"
933,"भैरों सिंह शेखावत
"
934,"शाहरुख खान
"
935,"बालेश्वर प्रसाद सिंह
"
936,"अमजद खान
"
937,"रघुवंश राय
"
938,"माइकल जैक्सन
"
