,Person
1119,"प्रियंका वढेरा
"
1120,"पतंगराव कदम
"
1121,"इमरान खान
"
1122,"नामदेव ढसाळ
"
1123,"जगमोहन डालमिया
"
1124,"प्रभाकर पाटील
"
1125,"क्लाइव लॉयड
"
1126,"दीपिका पादुकोणे
"
1127,"अकरम खान
"
1128,"विजय तेंडुलकर
"
1129,"के. करुणानिधी
"
1130,"खालीद मसूद
"
1131,"हर्षवर्धन पवार
"
1132,"गिरीश कर्नाड
"
1133,"विजया पाटील
"
1134,"इन्द्र कुमार गुजराल
"
1135,"राम बापट
"
1136,"बलराम जाखड़
"
1137,"इंदिरा गांधी
"
1138,"माया पंडीत
"
1139,"रमेश जोशी
"
1140,"विधु विनोद चोपड़ा
"
1141,"राजू शेट्टी
"
1142,"प्रेम चोपड़ा
"
1143,"सतीश आळेकर
"
1144,"विश्वनाथ शिंदे
"
1145,"सुधीर रसाळ
"
1146,"अनुपमा उजगरे
"
1147,"विलासराव देशमुख
"
1148,"एंडी फ्लावर
"
1149,"विद्युत भागवत
"
1150,"मनोज कुमार
"
1151,"एल्बर्ट अल ए.गोरे
"
1152,"सदाभाऊ खोत
"
1153,"विधु विनोद चोपड़ा
"
1154,"ज़ाकिर हुसैन
"
1155,"कृष्णम राजू
"
1156,"रणवीर कपूर
"
1157,"प्रियंका वढेरा
"
1158,"प्रभाकर मांडे
"
1159,"अतुल कुलकर्णी
"
1160,"ज्ञानेन्द्र बीर बिक्रम शाह
"
1161,"जया दडकर
"
1162,"शांता गोखले
"
1163,"सतीश आळेकर
"
1164,"रमेश सांळुखे
"
1165,"मुरली मनोहर जोशी
"
1166,"भैरों सिंह शेखावत
"
1167,"ऐश्वर्या राय
"
1168,"गुरदास मान
"
1169,"लाला अमरनाथ
"
1170,"जॉर्ज फर्नांडिज़
"
1171,"अकरम खान
"
1172,"कादर खान
"
1173,"मंगेश काळे
"
1174,"पुष्पा भावे
"
1175,"इमरान हाशमी
"
1176,"एल्बर्ट अल ए.गोरे
"
1177,"चिरंजीवी
"
1178,"इंज़माम-उल- हक
"
1179,"केशव दामले
"
1180,"ब्रायन लारा
"
1181,"अभय कांता
"
1182,"विश्वनाथ शिंदे
"
1183,"तारा भवाळकर
"
1184,"लाल बहादूर शास्त्री
"
1185,"बेनज़ीर भुट्टो
"
1186,"ऐश्वर्या राय
"
1187,"धर्मेन्द्र
"
1188,"जैकी श्रॉफ़
"
1189,"बिशन सिंह बेदी
"
1190,"पुरूषोत्तम बोरकर
"
1191,"अरूण खोपकर
"
1192,"एलन डोनाल्ड
"
1193,"विजया राजाध्यक्ष
"
1194,"उद्धव ठाकरे
"
1195,"ज्ञानी जैल सिंह
"
1196,"खालीद मसूद
"
1197,"बलराम जाखड़
"
1198,"डेविड बून
"
1199,"कोटा श्रीनिवास राव कोवन्डमानी
"
1200,"गिरिजा प्रसाद कोइराला
"
1201,"सुनंदा बलरामन
"
1202,"लालू प्रसाद यादव
"
1203,"रिचर्ड हेडली
"
1204,"वसंत आबाजी डहाके
"
1205,"देवकांत बरुआ
"
1206,"विश्वनाथ शिंदे
"
1207,"प्रभाकर पाटील
"
1208,"ऐश्वर्या राय
"
1209,"नीलम संजीवा रेड्डी
"
1210,"गंगाधर पाटील
"
1211,"हिमांशू स्मार्त
"
1212,"कोंकणा सेन शर्मा
"
1213,"कोंकणा सेन शर्मा
"
1214,"परेश रावल
"
1215,"विलास खोले
"
1216,"अतुल पोळ
"
1217,"राम गोपाल वर्मा
"
1218,"गंगाधर देशमुख
"
1219,"विनोद गणपत काम्बली
"
1220,"जया दडकर
"
1221,"मिलिंद बोकिल
"
1222,"रिचर्ड हेडली
"
1223,"प्रभाकर पाटील
"
1224,"वसीम अकरम
"
1225,"वेंकटपती राजू
"
1226,"दलेर मेंहदी
"
1227,"जॉर्ज डब्ल्यू बुश
"
1228,"सचिन तेंडुलकर
"
1229,"एल्बर्ट अल ए.गोरे
"
1230,"अरूण साधू
"
1231,"रोहन गावस्कर
"
1232,"प्रभाकर पाटील
"
1233,"चिरंजीवी
"
1234,"नाना पाटेकर
"
1235,"रमेश राघव
"
1236,"विश्वनाथ प्रताप सिंह
"
1237,"अंजली सोमन
"
1238,"अजय देवगन
"
1239,"मेघा पानसरे
"
1240,"राजा दिक्षित
"
1241,"देव आनंद
"
1242,"मेघा पाटकर
"
1243,"राहुल द्रविड
"
1244,"कोटा श्रीनिवास राव कोवन्डमानी
"
1245,"अभिषेक बच्चन
"
1246,"जितेन्द्र
"
1247,"दलेर मेंहदी
"
1248,"आरुषी अग्रवाल
"
1249,"पतंगराव कदम
"
1250,"कमलाकर नाडकर्णी
"
1251,"कादर खान
"
1252,"आसाराम लोमटे
"
1253,"यूसुफ  योहाना
"
1254,"अनुपम खेर
"
1255,"हेमकिरण पत्की
"
1256,"जैकी चेन
"
1257,"टोनी ब्लेयर
"
1258,"के.श्रीकांत
"
1259,"मल्लिकार्जुन मंसूर
"
1260,"टोनी ग्रेग
"
1261,"करिश्मा कपूर
"
1262,"सुप्रिया सुळे
"
1263,"राजेन्द्र प्रसाद
"
1264,"लालू प्रसाद यादव
"
1265,"विजय खोले
"
1266,"विजय वर्धन
"
1267,"मुश्ताक अहमद
"
1268,"अरूण गोडबोले
"
1269,"मोहम्मद अली जिन्ना
"
1270,"मल्लिका शेरावत
"
1271,"के.श्रीकांत
"
1272,"प्रेम चोपड़ा
"
1273,"अभिजीत चौगुले
"
1274,"अतुल कुलकर्णी
"
1275,"शरद जोशी
"
1276,"बलविंदर संधू
"
1277,"इमरान खान
"
1278,"मुश्ताक अहमद
"
1279,"कमल हासन
"
1280,"तारा भवाळकर
"
1281,"चंकी पांडे
"
1282,"हेमकिरण पत्की
"
1283,"वसंत भोसले
"
1284,"अशोक कुमार मल्होत्रा
"
1285,"इंद्रजित भालेराव
"
1286,"श्रीराम पुजारी
"
1287,"गैरी क्रिस्टेन
"
1288,"ज़ुल्फ़िकार अली भुट्टो
"
1289,"सुप्रिया सुळे
"
1290,"शिरीष चिटणीस
"
1291,"किशोर बेडकिहाळ
"
1292,"तुलसी गिरी
"
1293,"कमलाकर नाडकर्णी
"
1294,"जैकी चेन
"
1295,"भा.ल.भोळे
"
1296,"शांता गोखले
"
1297,"परसिस खंबाटा
"
1298,"गंगाधर पानतावने
"
1299,"नामदेव ढसाळ
"
1300,"मनोहर जोशी
"
1301,"नरेन्द्र हिरवानी
"
1302,"रमेश जोशी
"
1303,"उल्हास पाटील
"
1304,"आइकिदो फुजीयामा
"
1305,"टोनी ब्लेयर
"
1306,"किशोर कदम
"
1307,"के.श्रीकांत
"
1308,"कोचरील रहमान नारायन
"
1309,"अशोक सराफ
"
1310,"शत्रुघ्न सिन्हा
"
1311,"अंजली सोमन
"
1312,"एलिज़ाबेथ
"
1313,"दिलीप कुमार
"
1314,"व्यंकटेश माडगूळकर
"
1315,"राजेंद्र उपाध्ये
"
1316,"ज्ञानेन्द्र बीर बिक्रम शाह
"
1317,"टोनी ग्रेग
"
1318,"मकरंद साठे
"
1319,"आशा बगे
"
1320,"रमीज़ राजा
"
1321,"नयन मोंगिया
"
1322,"गोविंदा
"
1323,"हेमंत दिवटे
"
1324,"राजेंद्र उपाध्ये
"
1325,"नामदेव ढसाळ
"
1326,"भालचंद्ग मुणगेकर
"
1327,"चौधरी शुजात हुसैन
"
1328,"निखिल चोपड़ा
"
1329,"बलीराम भगत
"
1330,"अर्जुन सिंह
"
1331,"अशोक रानडे
"
1332,"अजीत अगरकर
"
1333,"मोहिंदर अमरनाथ
"
1334,"मोहम्मद अली जिन्ना
"
1335,"दिनानाथ मनोहर
"
1336,"अब्दुल कादिर
"
1337,"भरत जाधव
"
1338,"ग्रेग चैपल
"
1339,"सुहास साळुंखे
"
1340,"प्रभू देवा
"
1341,"परवेज़ मुशर्रफ़
"
1342,"अजीत अगरकर
"
1343,"नागेश्वर नारायण राव
"
1344,"अमिताभ बच्चन
"
1345,"अंजली सोमन
"
1346,"रवीराज गोडबोले
"
1347,"कमल हासन
"
1348,"मात्रिका प्रसाद कोइराला
"
1349,"कंगना रानाउत
"
1350,"अशोक चव्हाण
"
1351,"बसप्पा डनप्पा जत्ती
"
1352,"राजन गवस
"
1353,"भरत जाधव
"
1354,"महेश भूपती
"
1355,"वसीम अकरम
"
1356,"एम. एफ़ हुसैन
"
1357,"कोटा श्रीनिवास राव कोवन्डमानी
"
1358,"विलासराव देशमुख
"
1359,"जया दडकर
"
1360,"अभिजीत देशपांडे
"
1361,"अशोक रानडे
"
1362,"एम.जी.रामचंद्रन
"
1363,"मल्लिका शेरावत
"
1364,"गंगाधर पानतावने
"
1365,"कृष्णम राजू
"
1366,"दासरी नारायण राव
"
1367,"रणवीर कपूर
"
1368,"नागनाथ कोत्तापल्ले
"
1369,"फख़रुद्दीन अली अहमद
"
1370,"कबीर बेदी
"
1371,"रोहन गावस्कर
"
1372,"गुलाम इशाक खान
"
1373,"जवाहरलाल नेहरु
"
1374,"एलिज़ाबेथ
"
1375,"रजनी परूळेकर
"
1376,"नलिनीकांत नवीन
"
1377,"शरद जोशी
"
1378,"विनोद गणपत काम्बली
"
1379,"वी.वी.एस. लक्ष्मण
"
1380,"अनुपम खेर
"
1381,"डेविड बून
"
1382,"प्रभाकर पेंढारकर
"
1383,"आर्थर कॉलवेल
"
1384,"शंकर दयाल शर्मा
"
1385,"अभिषेक बच्चन
"
1386,"रामदास आठवले
"
1387,"एम. एफ़ हुसैन
"
1388,"शिवराज पाटील
"
1389,"आमीर सुहैल खान
"
1390,"मेघा पानसरे
"
1391,"विलासराव देशमुख
"
1392,"अरूण गोडबोले
"
1393,"सुहास बहुळकर
"
1394,"लालन सारंग
"
1395,"मनोज कुमार
"
1396,"अभय सरदेसाई
"
1397,"दासरी नारायण राव
"
1398,"सुहास साळुंखे
"
1399,"नवाज़ शरीफ़
"
1400,"मेघा पाटकर
"
1401,"अबे कुरुविला
"
1402,"य़शवंत रास्ते
"
1403,"अरूण खोपकर
"
1404,"हर्षवर्धन पवार
"
1405,"सदाशिवराव मंडलिक
"
1406,"गुरुदयाल सिंह ढ़िल्लन
"
1407,"अरुन गोयल
"
1408,"सुशिलकुमार शिंदे
"
1409,"ग्राहम गूच
"
1410,"भरत जाधव
"
1411,"विष्णू सखाराम खांडेकर
"
1412,"अशोक कोठावले
"
1413,"बलीराम भगत
"
1414,"हर्षवर्धन पवार
"
1415,"चंद्रू पॉल
"
1416,"नीलेश नाडकर्णी
"
1417,"आनंद यादव
"
1418,"नयन मोंगिया
"
1419,"विश्वास दांडेकर
"
1420,"बेन किंग्सले
"
1421,"चरण सिंह
"
1422,"बलराम जाखड़
"
1423,"सुहास साळुंखे
"
1424,"सदाभाऊ खोत
"
1425,"लाल बहादूर शास्त्री
"
1426,"हेमंत दिवटे
"
1427,"वेंकटेश प्रसाद
"
1428,"सुधा जोशी
"
1429,"दिनानाथ मनोहर
"
1430,"सुनिल मेहता
"
1431,"वसंत भोसले
"
1432,"किरण नगरकर
"
1433,"शिवाजीराव भोसले
"
1434,"गनेश वासूडिवो मावलंकर
"
1435,"सदानंद मोरे
"
1436,"डेविड बून
"
1437,"शाहरुख खान
"
1438,"व्यंकटेश माडगूळकर
"
1439,"शिवाजी जाधव
"
1440,"अभिजीत देशपांडे
"
1441,"तारा भवाळकर
"
1442,"ए.एल. कालीचरण
"
1443,"वसंत पाटणकर
"
1444,"जैक कैलिस
"
1445,"त्रिभुवन बीर बिक्रम शाह
"
1446,"हेमंत जोगळेकर
"
1447,"जावेद जाफ़री
"
1448,"बॉबी देओल
"
1449,"विश्वास दांडेकर
"
1450,"शाहरुख खान
"
1451,"आलोक नाथ
"
1452,"आमीर सुहैल खान
"
1453,"रमेश इंगळे
"
1454,"लालू प्रसाद यादव
"
1455,"वसंत भोसले
"
1456,"इन्द्र कुमार गुजराल
"
1457,"बाळ ठाकरे
"
1458,"इंदिरा गांधी
"
1459,"वेंकटेश प्रसाद
"
1460,"अभय कांता
"
1461,"दासू वैद्य
"
1462,"नितिन कोत्तापल्ले
"
1463,"माइकल जैक्सन
"
1464,"दिनेश माहुलकर
"
1465,"राजीव नाईक
"
1466,"ज़ाकिर हुसैन
"
1467,"मोहम्मद अली जिन्ना
"
1468,"व्यंकटेश माडगूळकर
"
1469,"य़शवंत रास्ते
"
1470,"लिओनार्ड डी. कैपरियो
"
1471,"शंकर दयाल शर्मा
"
1472,"आर.आर.पाटील
"
1473,"सुधीर रसाळ
"
1474,"विवियन रिचर्ड्स
"
1475,"जितेन्द्र
"
1476,"पुष्पा भावे
"
1477,"अनिल कुंबळे
"
1478,"तुलसी गिरी
"
1479,"रोहन गावस्कर
"
1480,"महावीर कनवाडे
"
1481,"राजेन्द्र प्रसाद
"
1482,"प्रतापराव पवार
"
1483,"हेमंत जोगळेकर
"
1484,"हेमंत दिवटे
"
1485,"नवजोत सिंह सिद्धू
"
1486,"पंकज उधास
"
1487,"इमरान खान
"
1488,"जॉनी लीवर
"
1489,"किशोर कुमार
"
1490,"अरुणा ढेरे
"
1491,"गैरी क्रिस्टेन
"
1492,"शरद जोशी
"
1493,"जॉर्ज फर्नांडिज़
"
1494,"उल्हास पाटील
"
1495,"लता मंगेशकर
"
1496,"अरुणा ढेरे
"
1497,"कृष्णम राजू
"
1498,"गिरिजा प्रसाद कोइराला
"
1499,"अटल बिहारी वाजपेयी
"
1500,"शाहरुख खान
"
1501,"बिशेश्वर प्रसाद कोइराला
"
1502,"गैरी क्रिस्टेन
"
1503,"रामदास आठवले
"
1504,"लता मंगेशकर
"
1505,"सुनंदा बलरामन
"
1506,"वसीम अकरम
"
1507,"अशोक कोठावले
"
1508,"एन.डी.पाटील
"
1509,"रमेश जोशी
"
1510,"गुरदास मान
"
1511,"दिलीप वेंगसरकर
"
1512,"उद्धव ठाकरे
"
1513,"विश्वास पाटील
"
1514,"मंगेश डबराल
"
1515,"ज्ञानेन्द्र बीर बिक्रम शाह
"
1516,"जंती मोहन चंद्र बालयोगी
"
1517,"लाल कृष्ण आडवानी
"
1518,"शंकर दयाल शर्मा
"
1519,"बंगारु लक्ष्मण
"
1520,"ए.एल. कालीचरण
"
1521,"अरुन गोयल
"
1522,"किशोर कुमार
"
1523,"कालूविथर्ना
"
1524,"जैकी श्रॉफ़
"
1525,"वी.वी.एस. लक्ष्मण
"
1526,"मनमोहन सिंह
"
1527,"गैरी क्रिस्टेन
"
1528,"अरुणा ढेरे
"
1529,"दीनकर गांगल
"
1530,"आर.डब्ल्यू. एंडरसन
"
1531,"अनुराधा पोडवाल
"
1532,"विठ्ठल वाघ
"
1533,"वी.वी.एस. लक्ष्मण
"
1534,"बाळ ठाकूर
"
1535,"रवि शास्त्री
"
1536,"अशोक सराफ
"
1537,"फख़रुद्दीन अली अहमद
"
1538,"ऐश्वर्या राय
"
1539,"ग्रेग चैपल
"
1540,"आनंद यादव
"
1541,"य़शवंत रास्ते
"
1542,"कोंकणा सेन शर्मा
"
1543,"जया दडकर
"
1544,"एन.डी.पाटील
"
1545,"मुथइया मुरलीधरन
"
1546,"राजेंद्र उपाध्ये
"
1547,"अबे कुरुविला
"
1548,"किशोर कुमार
"
1549,"सुबोध जावडेकर
"
1550,"अशोक कुमार मल्होत्रा
"
1551,"अनिल दामले.
"
1552,"गोविंद पानसरे
"
1553,"करिश्मा कपूर
"
1554,"राहुल द्रविड
"
1555,"भालचंद्ग मुणगेकर
"
1556,"जॉंन्टी रोड्स
"
1557,"चंद्रकांत गोखले
"
1558,"विश्वास पाटील
"
1559,"शत्रुघ्न सिन्हा
"
1560,"प्रभा गणोरकर
"
1561,"महेश एलकुंचवार
"
1562,"मनोहर जोशी
"
1563,"मिलिंद मालशे
"
1564,"नामदेव ढसाळ
"
1565,"डेविड बून
"
1566,"अनुराधा गुरव
"
1567,"शत्रुघ्न सिन्हा
"
1568,"लाल कृष्ण आडवानी
"
1569,"प्रभाकर पाटील
"
1570,"प्रतापसिंह जाधव
"
1571,"प्रवीण बांदेकर
"
1572,"राजेन्द्र प्रसाद
"
1573,"विश्वनाथ प्रताप सिंह
"
1574,"शिवराज पाटील
"
1575,"शाहरुख खान
"
1576,"सुबोध जावडेकर
"
1577,"अरुन गोयल
"
1578,"गुरदास मान
"
1579,"करिश्मा कपूर
"
1580,"मल्लिकार्जुन मंसूर
"
1581,"कविता महाजन
"
1582,"मंसूर अख्तर
"
1583,"आर.डब्ल्यू. एंडरसन
"
1584,"रमेश जोशी
"
1585,"अरुन गोयल
"
1586,"तारा भवाळकर
"
1587,"कृष्णम राजू
"
1588,"वेंकटपती राजू
"
1589,"शांता गोखले
"
1590,"शम्मी कपूर
"
1591,"ज़िया उल-हक
"
1592,"शंकर दयाल शर्मा
"
1593,"आमीर सुहैल खान
"
1594,"प्रभा गणोरकर
"
1595,"गिरीश कर्नाड
"
1596,"विष्णू सखाराम खांडेकर
"
1597,"टोनी ब्लेयर
"
1598,"चौधरी शुजात हुसैन
"
1599,"अल्लू रामालिंगाइह
"
1600,"आगा मोहम्मद याह्या खान
"
1601,"अबे कुरुविला
"
1602,"चंद्रशेखर जाहागीरदार
"
1603,"एलिज़ाबेथ
"
1604,"शिरीष चिटणीस
"
1605,"अनिल दामले.
"
1606,"गंगाधर देशमुख
"
1607,"के.श्रीकांत
"
1608,"दीपिका पादुकोणे
"
1609,"विनोद गणपत काम्बली
"
1610,"राजू शेट्टी
"
1611,"अंजली सोमन
"
1612,"श्याम मनोहर
"
1613,"उदय नारकर
"
1614,"चंद्रशेखर जाहागीरदार
"
1615,"सदाभाऊ खोत
"
1616,"बेनज़ीर भुट्टो
"
1617,"हेमकिरण पत्की
"
1618,"रणधीर कपूर
"
1619,"ग्रेग चैपल
"
1620,"विद्युत भागवत
"
1621,"गगन खोडा
"
1622,"राजेंद्र उपाध्ये
"
1623,"रोनाल्ड रीगन
"
1624,"भरत जाधव
"
1625,"परवेज़ मुशर्रफ़
"
1626,"शंकर दयाल शर्मा
"
1627,"जंती मोहन चंद्र बालयोगी
"
1628,"हिमांशू स्मार्त
"
1629,"लाल कृष्ण आडवानी
"
1630,"राजेश खन्ना
"
1631,"रानी मुखर्जी
"
1632,"अभय कांता
"
1633,"दीनकर गांगल
"
1634,"फ़ारुक इंजिनियर
"
1635,"मार्गरेट थैचर
"
1636,"मलाइका अरोड़ा
"
1637,"नीलेश नाडकर्णी
"
1638,"गोविंद पानसरे
"
1639,"रवि शास्त्री
"
1640,"ऋषि कपूर
"
1641,"मेघा पानसरे
"
1642,"प्रियंका वढेरा
"
1643,"तारा भवाळकर
"
1644,"गिरिजा प्रसाद कोइराला
"
1645,"कृष्णम राजू
"
1646,"नवाज़ शरीफ़
"
1647,"अभय सरदेसाई
"
1648,"डेविड बून
"
1649,"जतीन वागळे
"
1650,"सुहास साळुंखे
"
1651,"अंशुमन गायकवाड़
"
1652,"प्रभा गणोरकर
"
1653,"सदानंद मोरे
"
1654,"विजय वर्धन
"
1655,"राजेन्द्र प्रसाद
"
1656,"प्रभाकर मांडे
"
1657,"गिरीश कर्नाड
"
1658,"प्रवीण बांदेकर
"
1659,"सुमन बेलवलकर
"
1660,"विजय तेंडुलकर
"
1661,"अमिताभ बच्चन
"
1662,"आशा भोसले
"
1663,"ग्रेग चैपल
"
1664,"विष्णू सखाराम खांडेकर
"
1665,"आशा बगे
"
1666,"मोहिंदर अमरनाथ
"
1667,"विश्वास दांडेकर
"
1668,"रामदास आठवले
"
1669,"अभय कांता
"
1670,"कबीर बेदी
"
1671,"गिरीश कर्नाड
"
1672,"चौधरी शुजात हुसैन
"
1673,"बाळ ठाकूर
"
1674,"चंद्रशेखर जाहागीरदार
"
1675,"लाल बहादूर शास्त्री
"
1676,"मिथुन चक्रवर्ती
"
1677,"दलेर मेंहदी
"
1678,"कमल देसाई
"
1679,"लाला अमरनाथ
"
1680,"वकार यूनुस
"
1681,"रमेश इंगळे
"
1682,"विवियन रिचर्ड्स
"
1683,"प्रज्ञा लोखंडे
"
1684,"विजय तेंडुलकर
"
1685,"शाहरुख खान
"
1686,"प्रज्ञा लोखंडे
"
1687,"किशोर कुमार
"
1688,"अबे कुरुविला
"
1689,"फख़रुद्दीन अली अहमद
"
1690,"राजू शेट्टी
"
1691,"आनंद यादव
"
1692,"प्रतिभा पाटील
"
1693,"एडम परोरे
"
1694,"शिरीष चिटणीस
"
1695,"प्रतापसिंह जाधव
"
1696,"ब्रायन लारा
"
1697,"पुष्पा भावे
"
1698,"मनोज कुमार
"
1699,"के. करुणानिधी
"
1700,"देवकांत बरुआ
"
1701,"अशोक कुमार मल्होत्रा
"
1702,"श्याम मनोहर
"
1703,"दिलीप वेंगसरकर
"
1704,"शकुंतला मुळे
"
1705,"अभय माणकापूरे
"
1706,"पुरुषोत्तम दास टंडन
"
1707,"जॉर्ज फर्नांडिज़
"
1708,"गुलशन ग्रोवर
"
1709,"ऋषि कपूर
"
1710,"नवजोत सिंह सिद्धू
"
1711,"एन.टी. रामाराव
"
1712,"विलास सारंग
"
1713,"सुहास साळुंखे
"
1714,"शेख मुजीबुर रहमान
"
1715,"दीनकर गांगल
"
1716,"रामास्वामी अइयर वेंकटरमण
"
1717,"अश्विन कर्णिक
"
1718,"अरुन गोयल
"
1719,"जनार्दन वाघमारे
"
1720,"शकुंतला मुळे
"
1721,"प्रियंका वढेरा
"
1722,"आइकिदो फुजीयामा
"
1723,"जया दडकर
"
1724,"आशीष आनंद कपूर
"
1725,"विलास सारंग
"
1726,"अजीत वाडेकर
"
1727,"शमशेर जंग बहादूर राणा
"
1728,"वेंकटेश प्रसाद
"
1729,"जया बच्चन
"
1730,"गुरदास मान
"
1731,"सुबोध जावडेकर
"
1732,"धर्मेन्द्र
"
1733,"विश्वनाथ प्रताप सिंह
"
1734,"हेमंत दिवटे
"
1735,"चंद्रमोहन कुलकर्णी
"
1736,"येसुदास
"
1737,"गुरदास मान
"
1738,"एल्बर्ट अल ए.गोरे
"
1739,"विजय परडकर
"
1740,"माधव वझे
"
1741,"पुरूषोत्तम बोरकर
"
1742,"सदाभाऊ खोत
"
1743,"किशोर कुमार
"
1744,"भालचंद्र नेमाडे
"
1745,"माया पंडीत
"
1746,"मिथुन चक्रवर्ती
"
1747,"अर्जुन सिंह
"
1748,"शुभांगी थोरात
"
1749,"सुहास साळुंखे
"
1750,"महेश एलकुंचवार
"
1751,"कविता महाजन
"
1752,"रमेश पानसे
"
1753,"अभिनव बिन्द्रा
"
1754,"अनुपमा उजगरे
"
1755,"रावसाहेब कसबे
"
1756,"ऐलेन डोनाल्ड
"
1757,"नागेश्वर नारायण राव
"
1758,"राम गोपाल वर्मा
"
1759,"प्रभा गणोरकर
"
1760,"जहीर अब्बास
"
1761,"क्लाइव लॉयड
"
1762,"बसप्पा डनप्पा जत्ती
"
1763,"किशोर बेडकिहाळ
"
1764,"बॉबी देओल
"
1765,"वसंत पाटणकर
"
1766,"अल्लू रामालिंगाइह
"
1767,"चरण सिंह
"
1768,"अब्दुल करीम तेलगी
"
1769,"विधु विनोद चोपड़ा
"
1770,"सुहास बहुळकर
"
1771,"टीनू आनंद
"
1772,"वनमाला मुळीक
"
1773,"कालूविथर्ना
"
1774,"कबीर बेदी
"
1775,"गुरदास मान
"
1776,"मोहिंदर अमरनाथ
"
1777,"उदय नारकर
"
1778,"अंजली सोमन
"
1779,"अरुणा दुभाषी
"
1780,"आशा बगे
"
1781,"अनुपम खेर
"
1782,"श्रीराम पुजारी
"
1783,"महेश भूपती
"
1784,"निखिल चोपड़ा
"
1785,"अबे कुरुविला
"
1786,"मेघा पाटकर
"
1787,"बलराम जाखड़
"
1788,"रॉबिन  सिंह
"
1789,"आसिफ़ मसूद करीम
"
1790,"इंदिरा गांधी
"
1791,"सुनंदा बलरामन
"
1792,"आनंद यादव
"
1793,"गोविंदा
"
1794,"अमर्त्य कुमार सेन
"
1795,"कंगना रानाउत
"
1796,"गंगाधर देशमुख
"
1797,"संजय पवार
"
1798,"जहीर अब्बास
"
1799,"हेमंत दिवटे
"
1800,"परसिस खंबाटा
"
1801,"प्रियंका वढेरा
"
1802,"परसिस खंबाटा
"
1803,"गिरिजा प्रसाद कोइराला
"
1804,"विजय खोले
"
1805,"वराहगिरी वेंकटगिरी
"
1806,"दीनकर गांगल
"
1807,"प्रभाकर पाटील
"
1808,"रोनाल्ड रीगन
"
1809,"आरुषी अग्रवाल
"
1810,"यशंवत पाठक
"
1811,"जितेन्द्र
"
1812,"अभिजीत देशपांडे
"
1813,"विजय तेंडुलकर
"
1814,"विलास सारंग
"
1815,"एन.डी.पाटील
"
1816,"महावीर कनवाडे
"
1817,"देवाशीष मोहंती
"
1818,"भा.ल.भोळे
"
1819,"सदानंद देशमुख
"
1820,"इंदिरा गांधी
"
1821,"दासरी नारायण राव
"
1822,"रवि शास्त्री
"
1823,"शिवाजी जाधव
"
1824,"जैकी चेन
"
1825,"गुलाम इशाक खान
"
1826,"रानी मुखर्जी
"
1827,"दीनकर गांगल
"
1828,"बिशेश्वर प्रसाद कोइराला
"
1829,"फख़रुद्दीन अली अहमद
"
1830,"मोहम्मद अज़हरुद्दीन
"
1831,"जॉर्ज फर्नांडिज़
"
1832,"सुनंदा बलरामन
"
1833,"मुश्ताक अहमद
"
1834,"नागनाथ कोत्तापल्ले
"
1835,"एलन डोनाल्ड
"
1836,"जैकी श्रॉफ़
"
1837,"वनमाला मुळीक
"
1838,"ज़ुल्फ़िकार अली भुट्टो
"
1839,"आर.आर.पाटील
"
1840,"अभिजीत देशपांडे
"
1841,"कबीर बेदी
"
1842,"चमिंडा वास
"
1843,"भैरों सिंह शेखावत
"
1844,"बलराम जाखड़
"
1845,"शरद पवार
"
1846,"आगा मोहम्मद याह्या खान
"
1847,"चार्ली चैप्लिन
"
1848,"अर्जुन सिंह
"
1849,"इयान चैपल
"
1850,"खालीद मसूद
"
1851,"मीनाक्षी दादरवाला
"
1852,"कोंकणा सेन शर्मा
"
1853,"अशोक चौसाळकर
"
1854,"केशव दामले
"
1855,"शम्मी कपूर
"
1856,"रंगनाथ पठारे
"
1857,"माइकल जैक्सन
"
1858,"कंगना रानाउत
"
1859,"नीलेश नाडकर्णी
"
1860,"गिरीश कर्नाड
"
1861,"अनुराधा गुरव
"
1862,"आर.डब्ल्यू. एंडरसन
"
1863,"ज्ञानेन्द्र बीर बिक्रम शाह
"
1864,"नरेन्द्र हिरवानी
"
1865,"रजनी परूळेकर
"
1866,"जावेद जाफ़री
"
1867,"नामदेव ढसाळ
"
1868,"बॉबी देओल
"
1869,"नागनाथ कोत्तापल्ले
"
1870,"मुश्ताक अहमद
"
1871,"कुमार गौरव
"
1872,"देव आनंद
"
1873,"अभिजीत देशपांडे
"
1874,"बिशन सिंह बेदी
"
1875,"कृष्णम राजू
"
1876,"दिनानाथ मनोहर
"
1877,"कालूविथर्ना
"
1878,"शरद जोशी
"
1879,"करिश्मा कपूर
"
1880,"कमल हासन
"
1881,"चंद्रू पॉल
"
1882,"तारा भवाळकर
"
1883,"पल्लवी कदम
"
1884,"उल्हास पाटील
"
1885,"पंकज उधास
"
1886,"मल्लिका शेरावत
"
1887,"मंगेश काळे
"
1888,"टोनी ब्लेयर
"
1889,"अभिनव बिन्द्रा
"
1890,"वकार यूनुस
"
1891,"बिशेश्वर प्रसाद कोइराला
"
1892,"सदानंद देशमुख
"
1893,"अण्णा हजारे
"
1894,"बसप्पा डनप्पा जत्ती
"
1895,"किशोर बेडकिहाळ
"
1896,"शरद पवार
"
1897,"गोविंद पानसरे
"
1898,"परसिस खंबाटा
"
1899,"प्रतापसिंह जाधव
"
1900,"रणधीर कपूर
"
1901,"नागेश्वर नारायण राव
"
1902,"निशिकांत मिरजकर
"
1903,"फ़ारुक इंजिनियर
"
1904,"वसंत भोसले
"
